3304 90071000 Nov  5 15:10:02 2015
3305 90220600 Nov  5 15:10:02 2015
3306 90308200 Nov  5 15:10:03 2015
3307 90410296 Nov  5 15:10:04 2015
3308 90581808 Nov  5 15:10:05 2015
3309 90548200 Nov  5 15:10:06 2015
3310 90450296 Nov  5 15:10:07 2015
3311 90310800 Nov  5 15:10:08 2015
3312 89996488 Nov  5 15:10:09 2015
3313 89792392 Nov  5 15:10:10 2015
3314 89792392 Nov  5 15:10:12 2015
3315 89347888 Nov  5 15:10:12 2015
3316 89294488 Nov  5 15:10:13 2015
3317 89172296 Nov  5 15:10:14 2015
3318 88916808 Nov  5 15:10:15 2015
3319 88745992 Nov  5 15:10:16 2015
3320 88417104 Nov  5 15:10:17 2015
3321 88198808 Nov  5 15:10:18 2015
3322 87919504 Nov  5 15:10:19 2015
3323 88030408 Nov  5 15:10:20 2015
3324 87494288 Nov  5 15:10:21 2015
3325 87341288 Nov  5 15:10:22 2015
3326 86995400 Nov  5 15:10:23 2015
3327 86790896 Nov  5 15:10:24 2015
3328 86509304 Nov  5 15:10:25 2015
3329 86267296 Nov  5 15:10:26 2015
3330 85937808 Nov  5 15:10:27 2015
3331 85653704 Nov  5 15:10:28 2015
3332 85567696 Nov  5 15:10:29 2015
3333 85451600 Nov  5 15:10:30 2015
3334 85363992 Nov  5 15:10:31 2015
3335 85320288 Nov  5 15:10:32 2015
3336 85156296 Nov  5 15:10:33 2015
3337 85152904 Nov  5 15:10:34 2015
3338 85061696 Nov  5 15:10:35 2015
3339 85045888 Nov  5 15:10:36 2015
3340 84968488 Nov  5 15:10:37 2015
3341 84924688 Nov  5 15:10:38 2015
3342 84951096 Nov  5 15:10:38 2015
3343 84924288 Nov  5 15:10:39 2015
3344 84894992 Nov  5 15:10:40 2015
3345 84905688 Nov  5 15:10:41 2015
3346 84745480 Nov  5 15:10:42 2015
3347 84659408 Nov  5 15:10:43 2015
3348 84526888 Nov  5 15:10:44 2015
3349 84589408 Nov  5 15:10:45 2015
3350 84258496 Nov  5 15:10:46 2015
3351 84141200 Nov  5 15:10:47 2015
3352 84088096 Nov  5 15:10:48 2015
3353 83983904 Nov  5 15:10:49 2015
3354 83809296 Nov  5 15:10:50 2015
3355 83602008 Nov  5 15:10:51 2015
3356 83406600 Nov  5 15:10:52 2015
3357 83111808 Nov  5 15:10:53 2015
3358 82864992 Nov  5 15:10:54 2015
3359 82646200 Nov  5 15:10:55 2015
3360 82453000 Nov  5 15:10:56 2015
3361 82165792 Nov  5 15:10:57 2015
3362 81894296 Nov  5 15:10:58 2015
3363 81691408 Nov  5 15:10:59 2015
3364 81595400 Nov  5 15:11:00 2015
3365 81578608 Nov  5 15:11:01 2015
3366 81472304 Nov  5 15:11:02 2015
3367 81315696 Nov  5 15:11:03 2015
3368 81175296 Nov  5 15:11:04 2015
3369 80983808 Nov  5 15:11:05 2015
3370 80692208 Nov  5 15:11:06 2015
3371 80500296 Nov  5 15:11:07 2015
3372 80349496 Nov  5 15:11:08 2015
3373 80127096 Nov  5 15:11:09 2015
3374 79927504 Nov  5 15:11:10 2015
3375 79834096 Nov  5 15:11:11 2015
3376 79649704 Nov  5 15:11:12 2015
3377 79455904 Nov  5 15:11:13 2015
3378 79229800 Nov  5 15:11:14 2015
3379 78975504 Nov  5 15:11:14 2015
3380 78703704 Nov  5 15:11:16 2015
3381 78542304 Nov  5 15:11:16 2015
3382 78317200 Nov  5 15:11:17 2015
3383 78216304 Nov  5 15:11:18 2015
3384 78150304 Nov  5 15:11:19 2015
3385 78056904 Nov  5 15:11:20 2015
3386 78075000 Nov  5 15:11:22 2015
3387 78046904 Nov  5 15:11:22 2015
3388 78086200 Nov  5 15:11:23 2015
3389 78063504 Nov  5 15:11:24 2015
3390 78017000 Nov  5 15:11:25 2015
3391 77924200 Nov  5 15:11:26 2015
3392 77888600 Nov  5 15:11:27 2015
3393 77760304 Nov  5 15:11:28 2015
3394 77650696 Nov  5 15:11:29 2015
3395 77524496 Nov  5 15:11:30 2015
3396 77458104 Nov  5 15:11:31 2015
3397 77356704 Nov  5 15:11:32 2015
3398 77266400 Nov  5 15:11:33 2015
3399 77315904 Nov  5 15:11:34 2015
3400 77226392 Nov  5 15:11:35 2015
3401 77145408 Nov  5 15:11:36 2015
3402 76914904 Nov  5 15:11:37 2015
3403 76789000 Nov  5 15:11:38 2015
3404 76508704 Nov  5 15:11:39 2015
3405 76345008 Nov  5 15:11:40 2015
3406 76031992 Nov  5 15:11:41 2015
3407 75756504 Nov  5 15:11:42 2015
3408 75412296 Nov  5 15:11:43 2015
3409 75204000 Nov  5 15:11:44 2015
3410 75022296 Nov  5 15:11:45 2015
3411 74881400 Nov  5 15:11:46 2015
3412 74722496 Nov  5 15:11:47 2015
3413 74573800 Nov  5 15:11:48 2015
3414 74373000 Nov  5 15:11:49 2015
3415 74168704 Nov  5 15:11:49 2015
3416 73998304 Nov  5 15:11:51 2015
3417 73708408 Nov  5 15:11:51 2015
3418 73571008 Nov  5 15:11:53 2015
3419 73384104 Nov  5 15:11:53 2015
3420 73221104 Nov  5 15:11:54 2015
3421 73057904 Nov  5 15:11:55 2015
3422 72867296 Nov  5 15:11:56 2015
3423 72751104 Nov  5 15:11:57 2015
3424 72600896 Nov  5 15:11:58 2015
3425 72420096 Nov  5 15:11:59 2015
3426 72376400 Nov  5 15:12:00 2015
3427 72234400 Nov  5 15:12:01 2015
3428 72205504 Nov  5 15:12:02 2015
3429 72090696 Nov  5 15:12:03 2015
3430 72004696 Nov  5 15:12:04 2015
3431 71854600 Nov  5 15:12:05 2015
3432 71616296 Nov  5 15:12:06 2015
3433 71408704 Nov  5 15:12:07 2015
3434 71104104 Nov  5 15:12:08 2015
3435 70909600 Nov  5 15:12:09 2015
3436 70656704 Nov  5 15:12:10 2015
3437 70465104 Nov  5 15:12:11 2015
3438 70304704 Nov  5 15:12:12 2015
3439 70189096 Nov  5 15:12:13 2015
3440 69924200 Nov  5 15:12:14 2015
3441 69722600 Nov  5 15:12:15 2015
3442 69648408 Nov  5 15:12:16 2015
3443 69479800 Nov  5 15:12:17 2015
3444 69286096 Nov  5 15:12:18 2015
3445 69136096 Nov  5 15:12:19 2015
3446 69009200 Nov  5 15:12:20 2015
3447 68945608 Nov  5 15:12:21 2015
3448 68817000 Nov  5 15:12:22 2015
3449 68702400 Nov  5 15:12:23 2015
3450 68482896 Nov  5 15:12:24 2015
3451 68303000 Nov  5 15:12:25 2015
3452 68215304 Nov  5 15:12:26 2015
3453 68038000 Nov  5 15:12:26 2015
3454 67966296 Nov  5 15:12:28 2015
3455 67775104 Nov  5 15:12:28 2015
3456 67661904 Nov  5 15:12:29 2015
3457 67538800 Nov  5 15:12:30 2015
3458 67439496 Nov  5 15:12:31 2015
3459 67310400 Nov  5 15:12:32 2015
3460 67174200 Nov  5 15:12:33 2015
3461 66988300 Nov  5 15:12:34 2015
3462 66806596 Nov  5 15:12:35 2015
3463 66585104 Nov  5 15:12:36 2015
3464 66458996 Nov  5 15:12:37 2015
3465 66306600 Nov  5 15:12:38 2015
3466 66165604 Nov  5 15:12:39 2015
3467 66034296 Nov  5 15:12:40 2015
3468 65839696 Nov  5 15:12:41 2015
3469 65491100 Nov  5 15:12:42 2015
3470 65200500 Nov  5 15:12:43 2015
3471 64989900 Nov  5 15:12:44 2015
3472 64649100 Nov  5 15:12:45 2015
3473 64431400 Nov  5 15:12:46 2015
3474 64234700 Nov  5 15:12:47 2015
3475 64085704 Nov  5 15:12:48 2015
3476 63920804 Nov  5 15:12:49 2015
3477 63717504 Nov  5 15:12:50 2015
3478 63505708 Nov  5 15:12:51 2015
3479 63334704 Nov  5 15:12:52 2015
3480 63232700 Nov  5 15:12:53 2015
3481 63075304 Nov  5 15:12:54 2015
3482 62918500 Nov  5 15:12:55 2015
3483 62789096 Nov  5 15:12:56 2015
3484 62627196 Nov  5 15:12:57 2015
3485 62507200 Nov  5 15:12:58 2015
3486 62355404 Nov  5 15:12:59 2015
3487 62198000 Nov  5 15:13:00 2015
3488 62129696 Nov  5 15:13:01 2015
3489 62081700 Nov  5 15:13:02 2015
3490 61971404 Nov  5 15:13:03 2015
3491 61873800 Nov  5 15:13:04 2015
3492 61734800 Nov  5 15:13:04 2015
3493 61515004 Nov  5 15:13:06 2015
3494 61351304 Nov  5 15:13:06 2015
3495 61169800 Nov  5 15:13:07 2015
3496 61015700 Nov  5 15:13:08 2015
3497 60892696 Nov  5 15:13:09 2015
3498 60765604 Nov  5 15:13:10 2015
3499 60653100 Nov  5 15:13:11 2015
3500 60473500 Nov  5 15:13:12 2015
3501 60333500 Nov  5 15:13:13 2015
3502 60093500 Nov  5 15:13:14 2015
3503 59877500 Nov  5 15:13:15 2015
3504 59651804 Nov  5 15:13:16 2015
3505 59353804 Nov  5 15:13:17 2015
3506 59088000 Nov  5 15:13:18 2015
3507 58903204 Nov  5 15:13:19 2015
3508 58830300 Nov  5 15:13:20 2015
3509 58663904 Nov  5 15:13:21 2015
3510 58465704 Nov  5 15:13:22 2015
3511 58265204 Nov  5 15:13:23 2015
3512 58108408 Nov  5 15:13:24 2015
3513 57995600 Nov  5 15:13:25 2015
3514 57728900 Nov  5 15:13:26 2015
3515 57445100 Nov  5 15:13:27 2015
3516 57230296 Nov  5 15:13:28 2015
3517 57021000 Nov  5 15:13:29 2015
3518 56809396 Nov  5 15:13:30 2015
3519 56549000 Nov  5 15:13:31 2015
3520 56395904 Nov  5 15:13:32 2015
3521 56248304 Nov  5 15:13:33 2015
3522 56119900 Nov  5 15:13:34 2015
3523 56005996 Nov  5 15:13:35 2015
3524 55966600 Nov  5 15:13:36 2015
3525 55835000 Nov  5 15:13:37 2015
3526 55715004 Nov  5 15:13:38 2015
3527 55655604 Nov  5 15:13:39 2015
3528 55563804 Nov  5 15:13:40 2015
3529 55538804 Nov  5 15:13:41 2015
3530 55481700 Nov  5 15:13:41 2015
3531 55460200 Nov  5 15:13:43 2015
3532 55406700 Nov  5 15:13:43 2015
3533 55349204 Nov  5 15:13:44 2015
3534 55311104 Nov  5 15:13:45 2015
3535 55179400 Nov  5 15:13:46 2015
3536 55133100 Nov  5 15:13:47 2015
3537 55013300 Nov  5 15:13:48 2015
3538 54911004 Nov  5 15:13:49 2015
3539 54797100 Nov  5 15:13:50 2015
3540 54686900 Nov  5 15:13:51 2015
3541 54503704 Nov  5 15:13:52 2015
3542 54404400 Nov  5 15:13:53 2015
3543 54300404 Nov  5 15:13:54 2015
3544 54154004 Nov  5 15:13:55 2015
3545 53982400 Nov  5 15:13:56 2015
3546 53854904 Nov  5 15:13:57 2015
3547 53675804 Nov  5 15:13:58 2015
3548 53319604 Nov  5 15:13:59 2015
3549 53094600 Nov  5 15:14:00 2015
3550 52830296 Nov  5 15:14:01 2015
3551 52652296 Nov  5 15:14:02 2015
3552 52505404 Nov  5 15:14:03 2015
3553 52399296 Nov  5 15:14:04 2015
3554 52229396 Nov  5 15:14:05 2015
3555 52097496 Nov  5 15:14:06 2015
3556 51969300 Nov  5 15:14:07 2015
3557 51818800 Nov  5 15:14:08 2015
3558 51697096 Nov  5 15:14:09 2015
3559 51525404 Nov  5 15:14:10 2015
3560 51358604 Nov  5 15:14:11 2015
3561 51240400 Nov  5 15:14:12 2015
3562 51145608 Nov  5 15:14:13 2015
3563 51009496 Nov  5 15:14:14 2015
3564 50935400 Nov  5 15:14:15 2015
3565 50817200 Nov  5 15:14:16 2015
3566 50719300 Nov  5 15:14:17 2015
3567 50607500 Nov  5 15:14:18 2015
3568 50506800 Nov  5 15:14:18 2015
3569 50367404 Nov  5 15:14:19 2015
3570 50259700 Nov  5 15:14:20 2015
3571 50056200 Nov  5 15:14:21 2015
3572 49953104 Nov  5 15:14:22 2015
3573 49779400 Nov  5 15:14:23 2015
3574 49644904 Nov  5 15:14:24 2015
3575 49498300 Nov  5 15:14:25 2015
3576 49359604 Nov  5 15:14:26 2015
3577 49268104 Nov  5 15:14:27 2015
3578 49054204 Nov  5 15:14:28 2015
3579 48882900 Nov  5 15:14:29 2015
3580 48711004 Nov  5 15:14:30 2015
3581 48534804 Nov  5 15:14:31 2015
3582 48412700 Nov  5 15:14:32 2015
3583 48267304 Nov  5 15:14:33 2015
3584 48117704 Nov  5 15:14:34 2015
3585 48007504 Nov  5 15:14:35 2015
3586 47884900 Nov  5 15:14:36 2015
3587 47736896 Nov  5 15:14:37 2015
3588 47615400 Nov  5 15:14:38 2015
3589 47492696 Nov  5 15:14:39 2015
3590 47336496 Nov  5 15:14:40 2015
3591 47176800 Nov  5 15:14:41 2015
3592 46997700 Nov  5 15:14:42 2015
3593 46845404 Nov  5 15:14:43 2015
3594 46730700 Nov  5 15:14:44 2015
3595 46537800 Nov  5 15:14:45 2015
3596 46451200 Nov  5 15:14:46 2015
3597 46318404 Nov  5 15:14:47 2015
3598 46175504 Nov  5 15:14:48 2015
3599 46075300 Nov  5 15:14:49 2015
3600 45938000 Nov  5 15:14:50 2015
3601 45792200 Nov  5 15:14:51 2015
3602 45727900 Nov  5 15:14:52 2015
3603 45551004 Nov  5 15:14:53 2015
3604 45421100 Nov  5 15:14:54 2015
3605 45271200 Nov  5 15:14:55 2015
3606 45170404 Nov  5 15:14:55 2015
3607 45068100 Nov  5 15:14:56 2015
3608 44879800 Nov  5 15:14:57 2015
3609 44735104 Nov  5 15:14:58 2015
3610 44535104 Nov  5 15:14:59 2015
3611 44333700 Nov  5 15:15:00 2015
3612 44223100 Nov  5 15:15:01 2015
3613 44194504 Nov  5 15:15:02 2015
3614 43878004 Nov  5 15:15:03 2015
3615 43754608 Nov  5 15:15:04 2015
3616 43595504 Nov  5 15:15:05 2015
3617 43481504 Nov  5 15:15:06 2015
3618 43348608 Nov  5 15:15:07 2015
3619 43221404 Nov  5 15:15:08 2015
3620 43068804 Nov  5 15:15:09 2015
3621 42897396 Nov  5 15:15:10 2015
3622 42764400 Nov  5 15:15:11 2015
3623 42675000 Nov  5 15:15:12 2015
3624 42636596 Nov  5 15:15:13 2015
3625 42563000 Nov  5 15:15:14 2015
3626 42541904 Nov  5 15:15:15 2015
3627 42525700 Nov  5 15:15:16 2015
3628 42485900 Nov  5 15:15:17 2015
3629 42463800 Nov  5 15:15:18 2015
3630 42302500 Nov  5 15:15:19 2015
3631 42216896 Nov  5 15:15:20 2015
3632 42047700 Nov  5 15:15:21 2015
3633 41917700 Nov  5 15:15:22 2015
3634 41802096 Nov  5 15:15:23 2015
3635 41713600 Nov  5 15:15:24 2015
3636 41633096 Nov  5 15:15:25 2015
3637 41526800 Nov  5 15:15:26 2015
3638 41444100 Nov  5 15:15:27 2015
3639 41273500 Nov  5 15:15:28 2015
3640 41169600 Nov  5 15:15:29 2015
3641 41045904 Nov  5 15:15:30 2015
3642 40879396 Nov  5 15:15:30 2015
3643 40729100 Nov  5 15:15:32 2015
3644 40569800 Nov  5 15:15:32 2015
3645 40417700 Nov  5 15:15:33 2015
3646 40285200 Nov  5 15:15:34 2015
3647 40138300 Nov  5 15:15:35 2015
3648 40042500 Nov  5 15:15:36 2015
3649 39980500 Nov  5 15:15:37 2015
3650 39857604 Nov  5 15:15:38 2015
3651 39755804 Nov  5 15:15:39 2015
3652 39636300 Nov  5 15:15:40 2015
3653 39533300 Nov  5 15:15:41 2015
3654 39412300 Nov  5 15:15:42 2015
3655 39323500 Nov  5 15:15:43 2015
3656 39238500 Nov  5 15:15:44 2015
3657 39175500 Nov  5 15:15:45 2015
3658 39107400 Nov  5 15:15:46 2015
3659 39098300 Nov  5 15:15:47 2015
3660 39027000 Nov  5 15:15:48 2015
3661 38963300 Nov  5 15:15:49 2015
3662 38890300 Nov  5 15:15:50 2015
3663 38759100 Nov  5 15:15:51 2015
3664 38679800 Nov  5 15:15:52 2015
3665 38549800 Nov  5 15:15:53 2015
3666 38435700 Nov  5 15:15:54 2015
3667 38293900 Nov  5 15:15:55 2015
3668 38195900 Nov  5 15:15:56 2015
3669 38093300 Nov  5 15:15:57 2015
3670 37964300 Nov  5 15:15:58 2015
3671 37789800 Nov  5 15:15:59 2015
3672 37637800 Nov  5 15:16:00 2015
3673 37542300 Nov  5 15:16:01 2015
3674 37427500 Nov  5 15:16:02 2015
3675 37287600 Nov  5 15:16:03 2015
3676 37157804 Nov  5 15:16:04 2015
3677 37131800 Nov  5 15:16:05 2015
3678 36874100 Nov  5 15:16:06 2015
3679 36734500 Nov  5 15:16:07 2015
3680 36599700 Nov  5 15:16:07 2015
3681 36480400 Nov  5 15:16:09 2015
3682 36348896 Nov  5 15:16:09 2015
3683 36192300 Nov  5 15:16:10 2015
3684 36040100 Nov  5 15:16:11 2015
3685 35890200 Nov  5 15:16:12 2015
3686 35768400 Nov  5 15:16:13 2015
3687 35653500 Nov  5 15:16:14 2015
3688 35550100 Nov  5 15:16:15 2015
3689 35436600 Nov  5 15:16:16 2015
3690 35337400 Nov  5 15:16:17 2015
3691 35175600 Nov  5 15:16:18 2015
3692 35032900 Nov  5 15:16:19 2015
3693 34904600 Nov  5 15:16:20 2015
3694 34758300 Nov  5 15:16:21 2015
3695 34637400 Nov  5 15:16:22 2015
3696 34520100 Nov  5 15:16:23 2015
3697 34379800 Nov  5 15:16:24 2015
3698 34294204 Nov  5 15:16:25 2015
3699 34200300 Nov  5 15:16:26 2015
3700 34087700 Nov  5 15:16:27 2015
3701 33990800 Nov  5 15:16:28 2015
3702 33884700 Nov  5 15:16:29 2015
3703 33755700 Nov  5 15:16:30 2015
3704 33633400 Nov  5 15:16:31 2015
3705 33540700 Nov  5 15:16:32 2015
3706 33430100 Nov  5 15:16:33 2015
3707 33330800 Nov  5 15:16:34 2015
3708 33249200 Nov  5 15:16:35 2015
3709 33177100 Nov  5 15:16:36 2015
3710 33076000 Nov  5 15:16:37 2015
3711 32976702 Nov  5 15:16:38 2015
3712 32867500 Nov  5 15:16:39 2015
3713 32779400 Nov  5 15:16:40 2015
3714 32664402 Nov  5 15:16:41 2015
3715 32566402 Nov  5 15:16:42 2015
3716 32447400 Nov  5 15:16:43 2015
3717 32349000 Nov  5 15:16:43 2015
3718 32225900 Nov  5 15:16:45 2015
3719 32118500 Nov  5 15:16:45 2015
3720 31999800 Nov  5 15:16:46 2015
3721 31913398 Nov  5 15:16:47 2015
3722 31801098 Nov  5 15:16:48 2015
3723 31711896 Nov  5 15:16:49 2015
3724 31617598 Nov  5 15:16:50 2015
3725 31531398 Nov  5 15:16:51 2015
3726 31425800 Nov  5 15:16:52 2015
3727 31357500 Nov  5 15:16:53 2015
3728 31256102 Nov  5 15:16:54 2015
3729 31178498 Nov  5 15:16:55 2015
3730 31103098 Nov  5 15:16:56 2015
3731 31019800 Nov  5 15:16:57 2015
3732 30919898 Nov  5 15:16:58 2015
3733 30841698 Nov  5 15:16:59 2015
3734 30765600 Nov  5 15:17:00 2015
3735 30645500 Nov  5 15:17:01 2015
3736 30555500 Nov  5 15:17:02 2015
3737 30449100 Nov  5 15:17:03 2015
3738 30351300 Nov  5 15:17:04 2015
3739 30213500 Nov  5 15:17:05 2015
3740 30110998 Nov  5 15:17:06 2015
3741 30025300 Nov  5 15:17:07 2015
3742 29954602 Nov  5 15:17:08 2015
3743 29844702 Nov  5 15:17:09 2015
3744 29764502 Nov  5 15:17:10 2015
3745 29651702 Nov  5 15:17:11 2015
3746 29557702 Nov  5 15:17:12 2015
3747 29446900 Nov  5 15:17:13 2015
3748 29380400 Nov  5 15:17:14 2015
3749 29260102 Nov  5 15:17:15 2015
3750 29154304 Nov  5 15:17:16 2015
3751 29024102 Nov  5 15:17:17 2015
3752 28908198 Nov  5 15:17:18 2015
3753 28852602 Nov  5 15:17:19 2015
3754 28741298 Nov  5 15:17:19 2015
3755 28623700 Nov  5 15:17:21 2015
3756 28518498 Nov  5 15:17:21 2015
3757 28451000 Nov  5 15:17:23 2015
3758 28351200 Nov  5 15:17:23 2015
3759 28253000 Nov  5 15:17:24 2015
3760 28150502 Nov  5 15:17:25 2015
3761 28052502 Nov  5 15:17:26 2015
3762 27971098 Nov  5 15:17:27 2015
3763 27872400 Nov  5 15:17:28 2015
3764 27772200 Nov  5 15:17:29 2015
3765 27682400 Nov  5 15:17:30 2015
3766 27584200 Nov  5 15:17:31 2015
3767 27473700 Nov  5 15:17:32 2015
3768 27404302 Nov  5 15:17:33 2015
3769 27294702 Nov  5 15:17:34 2015
3770 27228400 Nov  5 15:17:35 2015
3771 27136302 Nov  5 15:17:36 2015
3772 27062802 Nov  5 15:17:37 2015
3773 26911296 Nov  5 15:17:38 2015
3774 26807998 Nov  5 15:17:39 2015
3775 26743998 Nov  5 15:17:40 2015
3776 26630500 Nov  5 15:17:41 2015
3777 26569400 Nov  5 15:17:42 2015
3778 26459300 Nov  5 15:17:43 2015
3779 26378698 Nov  5 15:17:44 2015
3780 26288598 Nov  5 15:17:45 2015
3781 26215098 Nov  5 15:17:46 2015
3782 26132800 Nov  5 15:17:47 2015
3783 26079100 Nov  5 15:17:48 2015
3784 26006898 Nov  5 15:17:49 2015
3785 25900300 Nov  5 15:17:50 2015
3786 25779998 Nov  5 15:17:51 2015
3787 25690898 Nov  5 15:17:52 2015
3788 25561600 Nov  5 15:17:53 2015
3789 25491400 Nov  5 15:17:54 2015
3790 25407700 Nov  5 15:17:55 2015
3791 25315198 Nov  5 15:17:56 2015
3792 25307200 Nov  5 15:17:57 2015
3793 25198500 Nov  5 15:17:57 2015
3794 25137802 Nov  5 15:17:59 2015
3795 25020000 Nov  5 15:17:59 2015
3796 24913898 Nov  5 15:18:00 2015
3797 24841800 Nov  5 15:18:01 2015
3798 24742600 Nov  5 15:18:02 2015
3799 24658000 Nov  5 15:18:03 2015
3800 24579300 Nov  5 15:18:04 2015
3801 24514900 Nov  5 15:18:05 2015
3802 24455102 Nov  5 15:18:06 2015
3803 24392702 Nov  5 15:18:07 2015
3804 24338100 Nov  5 15:18:08 2015
3805 24269900 Nov  5 15:18:09 2015
3806 24195302 Nov  5 15:18:10 2015
3807 24114602 Nov  5 15:18:11 2015
3808 24183500 Nov  5 15:18:12 2015
3809 23971896 Nov  5 15:18:13 2015
3810 23885198 Nov  5 15:18:14 2015
3811 23796702 Nov  5 15:18:15 2015
3812 23736600 Nov  5 15:18:16 2015
3813 23657802 Nov  5 15:18:17 2015
3814 23584700 Nov  5 15:18:18 2015
3815 23544600 Nov  5 15:18:19 2015
3816 23435400 Nov  5 15:18:20 2015
3817 23424702 Nov  5 15:18:21 2015
3818 23304800 Nov  5 15:18:22 2015
3819 23250000 Nov  5 15:18:23 2015
3820 23158898 Nov  5 15:18:24 2015
3821 23082300 Nov  5 15:18:25 2015
3822 23002600 Nov  5 15:18:26 2015
3823 22940300 Nov  5 15:18:27 2015
3824 22888398 Nov  5 15:18:28 2015
3825 22777400 Nov  5 15:18:29 2015
3826 22698500 Nov  5 15:18:30 2015
3827 22629602 Nov  5 15:18:31 2015
3828 22561100 Nov  5 15:18:32 2015
3829 22455502 Nov  5 15:18:33 2015
3830 22403600 Nov  5 15:18:34 2015
3831 22333898 Nov  5 15:18:34 2015
3832 22275200 Nov  5 15:18:36 2015
3833 22224102 Nov  5 15:18:36 2015
3834 22119500 Nov  5 15:18:37 2015
3835 22048700 Nov  5 15:18:38 2015
3836 21991498 Nov  5 15:18:39 2015
3837 21913498 Nov  5 15:18:40 2015
3838 21821098 Nov  5 15:18:41 2015
3839 21779398 Nov  5 15:18:42 2015
3840 21702098 Nov  5 15:18:43 2015
3841 21598700 Nov  5 15:18:44 2015
3842 21509898 Nov  5 15:18:45 2015
3843 21442500 Nov  5 15:18:46 2015
3844 21367200 Nov  5 15:18:47 2015
3845 21367200 Nov  5 15:18:48 2015
3846 21211998 Nov  5 15:18:49 2015
3847 21152000 Nov  5 15:18:50 2015
3848 21059402 Nov  5 15:18:51 2015
3849 20997100 Nov  5 15:18:52 2015
3850 20914700 Nov  5 15:18:53 2015
3851 20832998 Nov  5 15:18:54 2015
3852 20765300 Nov  5 15:18:55 2015
3853 20683198 Nov  5 15:18:56 2015
3854 20609998 Nov  5 15:18:57 2015
3855 20557200 Nov  5 15:18:58 2015
3856 20472200 Nov  5 15:18:59 2015
3857 20409998 Nov  5 15:19:00 2015
3858 20345600 Nov  5 15:19:01 2015
3859 20270700 Nov  5 15:19:02 2015
3860 20206502 Nov  5 15:19:03 2015
3861 20133000 Nov  5 15:19:04 2015
3862 20069900 Nov  5 15:19:05 2015
3863 20031600 Nov  5 15:19:06 2015
3864 19949200 Nov  5 15:19:07 2015
3865 19888000 Nov  5 15:19:08 2015
3866 19840400 Nov  5 15:19:09 2015
3867 19761302 Nov  5 15:19:10 2015
3868 19691200 Nov  5 15:19:10 2015
3869 19613300 Nov  5 15:19:12 2015
3870 19555598 Nov  5 15:19:12 2015
3871 19496998 Nov  5 15:19:13 2015
3872 19429600 Nov  5 15:19:14 2015
3873 19372700 Nov  5 15:19:15 2015
3874 19316600 Nov  5 15:19:16 2015
3875 19250300 Nov  5 15:19:17 2015
3876 19182300 Nov  5 15:19:18 2015
3877 19127498 Nov  5 15:19:19 2015
3878 19067700 Nov  5 15:19:20 2015
3879 19016900 Nov  5 15:19:21 2015
3880 18945100 Nov  5 15:19:22 2015
3881 18901700 Nov  5 15:19:23 2015
3882 18841200 Nov  5 15:19:24 2015
3883 18773900 Nov  5 15:19:25 2015
3884 18716000 Nov  5 15:19:26 2015
3885 18659000 Nov  5 15:19:27 2015
3886 18589498 Nov  5 15:19:28 2015
3887 18527798 Nov  5 15:19:29 2015
3888 18487598 Nov  5 15:19:30 2015
3889 18413500 Nov  5 15:19:31 2015
3890 18344498 Nov  5 15:19:32 2015
3891 18267100 Nov  5 15:19:33 2015
3892 18217400 Nov  5 15:19:34 2015
3893 18145400 Nov  5 15:19:35 2015
3894 18097100 Nov  5 15:19:36 2015
3895 18048598 Nov  5 15:19:37 2015
3896 17972900 Nov  5 15:19:38 2015
3897 17929302 Nov  5 15:19:39 2015
3898 17863002 Nov  5 15:19:40 2015
3899 17797500 Nov  5 15:19:41 2015
3900 17741500 Nov  5 15:19:42 2015
3901 17692100 Nov  5 15:19:43 2015
3902 17658000 Nov  5 15:19:44 2015
3903 17606000 Nov  5 15:19:45 2015
3904 17559500 Nov  5 15:19:46 2015
3905 17509900 Nov  5 15:19:47 2015
3906 17445000 Nov  5 15:19:47 2015
3907 17403402 Nov  5 15:19:49 2015
3908 17320100 Nov  5 15:19:49 2015
3909 17265400 Nov  5 15:19:50 2015
3910 17217600 Nov  5 15:19:51 2015
3911 17135600 Nov  5 15:19:52 2015
3912 17099300 Nov  5 15:19:53 2015
3913 17047400 Nov  5 15:19:54 2015
3914 16991300 Nov  5 15:19:55 2015
3915 16949800 Nov  5 15:19:56 2015
3916 16956000 Nov  5 15:19:57 2015
3917 16844900 Nov  5 15:19:58 2015
3918 16791600 Nov  5 15:19:59 2015
3919 16730701 Nov  5 15:20:00 2015
3920 16651200 Nov  5 15:20:01 2015
3921 16611000 Nov  5 15:20:02 2015
3922 16547199 Nov  5 15:20:03 2015
3923 16489999 Nov  5 15:20:04 2015
3924 16434599 Nov  5 15:20:05 2015
3925 16400700 Nov  5 15:20:06 2015
3926 16359000 Nov  5 15:20:07 2015
3927 16310500 Nov  5 15:20:08 2015
3928 16268800 Nov  5 15:20:09 2015
3929 16230500 Nov  5 15:20:10 2015
3930 16172100 Nov  5 15:20:11 2015
3931 16137201 Nov  5 15:20:12 2015
3932 16065800 Nov  5 15:20:13 2015
3933 15990300 Nov  5 15:20:14 2015
3934 15952700 Nov  5 15:20:15 2015
3935 15878600 Nov  5 15:20:16 2015
3936 15833501 Nov  5 15:20:17 2015
3937 15804499 Nov  5 15:20:18 2015
3938 15806201 Nov  5 15:20:19 2015
3939 15707500 Nov  5 15:20:20 2015
